name,headquarters,country,continent,region,founded,employees,ceo,market_cap,categories,sector,revenue,link,share_price,founders,address,type
dba,munich,,,,1992,,,,,airlines,,,,,,
delton,bad homburg vor der hohe,,,,1989,,,,,-,,,,,,
deutsche bahn,berlin,,,,1994,,,,,railroads,,,,,,
deutsche bank,frankfurt,,,,1870,,,,,banks,,,,,,
deutsche borse,frankfurt,,,,1992,,,,,investment services,,,,,,
deutsche grammophon,hanover,,,,1898,,,,,broadcasting & entertainment,,,,,,
deutsche messe,hanover,,,,1947,,,,,recreational services,,,,,,
deutsche pfandbriefbank,unterschleiheim,,,,2015,,,,,banks,,,,,,
deutsche post,bonn,,,,1995,,,,,delivery services,,,,,,
deutsche telekom,bonn,,,,1995,,,,,fixed line telecommunications,,,,,,
deutsche vermogensberatung,frankfurt,,,,1975,,,,,asset managers,,,,,,
deutz ag,cologne,,,,1864,,,,,industrial machinery,,,,,,
dhl express,bonn,,,,1969,,,,,delivery services,,,,,,
dieffenbacher,eppingen,,,,1873,,,,,industrial machinery,,,,,,
diehl aerospace,uberlingen,,,,2006,,,,,aerospace,,,,,,
diehl defence,uberlingen,,,,2004,,,,,defense,,,,,,
diehl metall,rothenbach an der pegnitz,,,,1938,,,,,industrial machinery,,,,,,
diezel,bad steben,,,,1994,,,,,recreational products,,,,,,
djshop,vachendorf,,,,1993,,,,,broadcasting & entertainment,,,,,,
accor,paris,,,,1967,,,,,hospitality,,,,,,
aeropostale,toulouse,,,,1918,,,,,airlines,,,,,,
aerospatiale-matra,paris,,,,1999,,,,,defense,,,,,,
air france,tremblay-en-france,,,,1933,,,,,airlines,,,,,,
air franceklm,tremblay-en-france,,,,2004,,,,,airlines,,,,,,
airbus,toulouse,,,,1970,,,,,aerospace,,,,,,
air liquide,paris,,,,1902,,,,,chemical,,,,,,
alcatel-lucent,boulogne-billancourt,,,,2006,,,,,telecommunications equipment,,,,,,
ales groupe,paris,,,,1969,,,,,personal products,,,,,,
alstom,saint-ouen,,,,1928,,,,,railroads,,,,,,
altran,paris,,,,1982,,,,,business support services,,,,,,
amaury sport organisation,issy-les-moulineaux,,,,1992,,,,,recreational services,,,,,,
arianegroup,issy-les-moulineaux,,,,2015,,,,,aerospace & defense,,,,,,
arianespace,courcouronnes,,,,1980,,,,,aerospace,,,,,,
arkane studios,lyon,,,,1999,,,,,software,,,,,,
arte,strasburg,,,,1991,,,,,broadcasting & entertainment,,,,,,
astrium,paris,,,,2006,,,,,aerospace,,,,,,
at internet,bordeaux,,,,1995,,,,,internet,,,,,,
atari sa,paris,,,,1983,,,,,software,,,,,,
atisreal,levallois-perret,,,,2003,,,,,real estate services,,,,,,
atos,bezons,,,,1988,,,,,software,,,,,,
auchan,croix,,,,1961,,,,,food retailers & wholesalers,,,,,,
axa,paris,,,,1817,,,,,full line insurance,,,,,,
babolat,lyon,,,,1875,,,,,recreational products,,,,,,
baccarat,paris,,,,1764,,,,,durable household products,,,,,,
banijay,paris,,,,2008,,,,,broadcasting & entertainment,,,,,,
banque de l'indochine,paris,,,,1875,,,,,banks,,,,,,
bel group,paris,,,,1865,,,,,food products,,,,,,
bnp paribas,paris,,,,1848,,,,,banks,,,,,,
bollore,puteaux,,,,1822,,,,,delivery services,,,,,,
bonduelle,villeneuve d'ascq,,,,1853,,,,,food products,,,,,,
bouygues telecom,paris,,,,1994,,,,,mobile telecommunications,,,,,,
bouygues,paris,,,,1952,,,,,-,,,,,,
brittany ferries,roscoff,,,,1972,,,,,marine transportation,,,,,,
bugatti automobiles,molsheim,,,,1998,,,,,automobiles,,,,,,
canal,issy-les-moulineaux,,,,1984,,,,,broadcasting & entertainment,,,,,,
capgemini,paris,,,,1967,,,,,business support services,,,,,,
carrefour,boulogne-billancourt,,,,1958,,,,,food retailers & wholesalers,,,,,,
cartier,saint-ouen,,,,1847,,,,,clothing & accessories,,,,,,
celio,paris,,,,1978,,,,,apparel retailers,,,,,,
chanel,neuilly-sur-seine,,,,1909,,,,,clothing & accessories,,,,,,
chantelle,cachan,,,,1876,,,,,clothing & accessories,,,,,,
christian dior se,paris,,,,1946,,,,,clothing & accessories,,,,,,
citroen,rueil-malmaison,,,,1919,,,,,automobiles,,,,,,
cma cgm,marseille,,,,1978,,,,,delivery services,,,,,,
com one group,cestas,,,,1987,,,,,telecommunications equipment,,,,,,
credit agricole,montrouge,,,,1894,,,,,banks,,,,,,
credit commercial de france,paris,,,,1894,,,,,banks,,,,,,
credit mutuel,paris,,,,1882,,,,,banks,,,,,,
conforama,saint-priest,,,,1967,,,,,retail,,,,,,
credit foncier de france,charenton-le-pont,,,,1852,,,,,banks,,,,,,
credit lyonnais,paris,,,,1863,,,,,banks,,,,,,
criteo,paris,,,,2005,,,,,internet,,,,,,
da,paris,,,,1919,,,,,food products,,,,,,
dassault aviation,paris,,,,1929,,,,,defense,,,,,,
dassault systemes,velizy-villacoublay,,,,1981,,,,,software,,,,,,
debacq & cie,paris,,,,1812,,,,,clothing & accessories,,,,,,
decathlon,villeneuve-d'ascq,,,,1976,,,,,clothing & accessories,,,,,,
dexia,paris,,,,1996,,,,,banks,,,,,,
diptyque,paris,,,,1961,,,,,personal products,,,,,,
edenred,paris,,,,2010,,,,,specialized consumer services,,,,,,
editions philippe amaury,boulogne-billancourt,,,,1944,,,,,publishing,,,,,,
eisenberg paris,paris,,,,2000,,,,,personal products,,,,,,
electricite de france,paris,,,,1946,,,,,conventional electricity,,,,,,
elf aquitaine,courbevoie,,,,1967,,,,,exploration & production,,,,,,
engie,la defense,,,,2008,,,,,electricity generation,,,,,,
essilorluxottica,charenton-le-pont,,,,1849,,,,,health care equipment,,,,,,
eutelsat,paris,,,,1977,,,,,mobile telecommunications,,,,,,
fnac,ivry-sur-seine,,,,1954,,,,,specialty retailers,,,,,,
framatome,courbevoie,,,,1958,,,,,nuclear engineering,,,,,,
free,paris,,,,1999,,,,,fixed line telecommunications,,,,,,
galeries lafayette,paris,,,,1912,,,,,broadline retailers,,,,,,
gameloft,paris,,,,2000,,,,,software,,,,,,
gandi,paris,,,,1999,,,,,internet,,,,,,
gaumont,neuilly-sur-seine,,,,1895,,,,,broadcasting & entertainment,,,,,,
genset,paris,,,,1989,,,,,biotechnology,,,,,,
getlink,paris,,,,1986,,,,,transportation services,,,,,,
groupe bpce,paris,,,,2009,,,,,banks,,,,,,
groupe bull,les clayes-sous-bois,,,,1931,,,,,computer hardware,,,,,,
groupe casino,saint-etienne,,,,1898,,,,,broadline retailer,,,,,,
hachette,paris,,,,1826,,,,,publishing,,,,,,
hachette filipacchi medias,paris,,,,1826,,,,,publishing,,,,,,
havas,paris,,,,1968,,,,,media agencies,,,,,,
hermes,paris,,,,1837,,,,,clothing & accessories,,,,,,
hutchinson sa,paris,,,,1853,,,,,diversified industrials,,,,,,
iliad sa,paris,,,,1990,,,,,fixed line telecommunications,,,,,,
jcdecaux,neuilly-sur-seine,,,,1964,,,,,electronic equipment,,,,,,
keolis,paris,,,,2001,,,,,travel & tourism,,,,,,
kering,paris,,,,1963,,,,,clothing & accessories,,,,,,
la poste,paris,,,,1991,,,,,delivery services,,,,,,
laboratoires pierre fabre,paris,,,,1951,,,,,pharmaceuticals,,,,,,
lacoste,troyes,,,,1933,,,,,clothing & accessories,,,,,,
lactalis,laval,,,,1933,,,,,food products,,,,,,
lafarge,paris,,,,1833,,,,,building materials & fixtures,,,,,,
lafuma,paris,,,,1930,,,,,recreational products,,,,,,
lagardere group,paris,,,,1922,,,,,broadcasting & entertainment,,,,,,
lancome,paris,,,,1935,,,,,personal products,,,,,,
le coq sportif,entzheim,,,,1882,,,,,clothing & accessories,,,,,,
le zebre,suresnes,,,,1907,,,,,automobiles,,,,,,
l'oreal,clichy,,,,1909,,,,,personal products,,,,,,
louis vuitton,paris,,,,1854,,,,,clothing & accessories,,,,,,
lvmh,paris,,,,1987,,,,,clothing & accessories,,,,,,
mandriva,paris,,,,1995,,,,,software,,,,,,
manuloc,metz,,,,1964,,,,,logistics,,,,,,
maritima ferries,marseille,,,,1969,,,,,marine transportation,,,,,,
matra marconi space,toulouse,,,,1996,,,,,aerospace,,,,,,
matra,romorantin-lanthenay,,,,1964,,,,,automobiles,,,,,,
mavic,annecy,,,,1889,,,,,recreational products,,,,,,
mc2 france,montrouge,,,,1985,,,,,software,,,,,,
michelin,clermont-ferrand,,,,1889,,,,,tires,,,,,,
microids,montreuil,,,,1984,,,,,software,,,,,,
montagut,saint-sauveur-de-montagut,,,,1880,,,,,clothing & accessories,,,,,,
moonscoop group,paris,,,,2003,,,,,broadcasting & entertainment,,,,,,
naval group,paris,,,,1631,,,,,defense,,,,,,
nicox,valbonne,,,,1996,,,,,pharmaceuticals,,,,,,
norauto,lesquin,,,,1970,,,,,auto parts,,,,,,
orange sa,paris,,,,1988,,,,,mobile telecommunications,,,,,,
orano,courbevoie,,,,2017,,,,,nuclear cycle,,,,,,
oxbow,merignac,,,,1985,,,,,recreational products,,,,,,
parrot sa,paris,,,,1994,,,,,diversified industrials,,,,,,
pathe,paris,,,,1896,,,,,broadcasting & entertainment,,,,,,
pentalog,orleans,,,,1993,,,,,business support services,,,,,,
pernod ricard,paris,,,,1975,,,,,distillers & vintners,,,,,,
peugeot,rueil-malmaison,,,,1810,,,,,automobiles,,,,,,
psa group,rueil-malmaison,,,,1976,,,,,automobiles,,,,,,
publicis,paris,,,,1926,,,,,business support services,,,,,,
quantic dream,paris,,,,1997,,,,,software,,,,,,
ratp group,paris,,,,1948,,,,,travel & tourism,,,,,,
renault,boulogne-billancourt,,,,1899,,,,,automobiles,,,,,,
rexel,paris,,,,1967,,,,,electrical components & equipment,,,,,,
rhodia,la defense,,,,1998,,,,,specialty chemicals,,,,,,
rhone-poulenc,paris,,,,1928,,,,,specialty chemicals,,,,,,
safran,paris,,,,2005,,,,,aerospace,,,,,,
sagem,paris,,,,1924,,,,,telecommunications equipment,,,,,,
saint-gobain,la defense,,,,1665,,,,,building materials & fixtures,,,,,,
salomon group,epagny-metz-tessy,,,,1947,,,,,recreational products,,,,,,
sanofi,paris,,,,2004,,,,,pharmaceuticals,,,,,,
schneider electric,rueil-malmaison,,,,1836,,,,,electrical components & equipment,,,,,,
sdv international logistics,puteaux,,,,1885,,,,,delivery services,,,,,,
sephora,paris,,,,1969,,,,,specialty retailers,,,,,,
servier,suresnes,,,,1954,,,,,pharmaceuticals,,,,,,
sfr,paris,,,,1987,,,,,fixed line telecommunications,,,,,,
sigfox,labege,,,,2009,,,,,telecommunications equipment,,,,,,
sncf,saint-denis,,,,1938,,,,,travel & tourism,,,,,,
snecma,courcouronnes,,,,1945,,,,,aerospace,,,,,,
societe bic,clichy,,,,1945,,,,,nondurable household products,,,,,,
societe generale,la defense,,,,1864,,,,,banks,,,,,,
sodexo,issy-les-moulineaux,,,,1966,,,,,specialized consumer services,,,,,,
sogeti,paris,,,,2002,,,,,software,,,,,,
sopra steria,annecy,,,,1968,,,,,software,,,,,,
suez,paris,,,,1997,,,,,multiutilities,,,,,,
technicolor sa,issy-les-moulineaux,,,,1893,,,,,broadcasting & entertainment,,,,,,
technip,paris,,,,1958,,,,,business support services,,,,,,
tf1 group,boulogne-billancourt,,,,1987,,,,,broadcasting & entertainment,,,,,,
thales group,la defense,,,,2000,,,,,aerospace,,,,,,
thomson-csf,paris,,,,1879,,,,,defense,,,,,,
totalenergies,courbevoie,,,,1924,,,,,integrated oil & gas,,,,,,
ubisoft,rennes,,,,1986,,,,,software,,,,,,
veolia,paris,,,,1853,,,,,water,,,,,,
vinci sa,rueil-malmaison,,,,1899,,,,,heavy construction,,,,,,
vivendi,paris,,,,1853,,,,,broadcasting & entertainment,,,,,,
waterman,paris,,,,1884,,,,,nondurable household products,,,,,,
yoplait,boulogne-billancourt,,,,1965,,,,,food products,,,,,,
ahlstrom,helsinki,,,,1851,,,,,basic resources,,,,,,
aktia bank,helsinki,,,,1991,,,,,banks,,,,,,
alko,helsinki,,,,1932,,,,,specialty retailers,,,,,,
alma media,helsinki,,,,1849,,,,,publishing,,,,,,
altia,helsinki,,,,1999,,,,,distillers & vintners,,,,,,
amer sports,helsinki,,,,1950,,,,,recreational products,,,,,,
bank of aland,mariehamn,,,,1919,,,,,banks,,,,,,
basware,espoo,,,,1985,,,,,software,,,,,,
bittium,oulu,,,,1985,,,,,consumer electronics,,,,,,
cargotec,helsinki,,,,2005,,,,,transportation services,,,,,,
codenomicon,oulu,,,,2001,,,,,software,,,,,,
dna oyj,helsinki,,,,2000,,,,,mobile telecommunications,,,,,,
eckero line,helsinki,,,,1995,,,,,marine transportation,,,,,,
eks,espoo,,,,1955,,,,,consumer electronics,,,,,,
elisa,helsinki,,,,1882,,,,,fixed line telecommunications,,,,,,
fazer,helsinki,,,,1891,,,,,restaurants & bars,,,,,,
fingrid,helsinki,,,,1996,,,,,conventional electricity,,,,,,
finnair,vantaa,,,,1923,,,,,airlines,,,,,,
finnlines,helsinki,,,,1947,,,,,marine transportation,,,,,,
fiskars,helsinki,,,,1649,,,,,durable household products,,,,,,
fortum,espoo,,,,1998,,,,,alternative electricity,,,,,,
f-secure,helsinki,,,,1988,,,,,software,,,,,,
hartwall,helsinki,,,,1836,,,,,soft drinks,,,,,,
hesburger,turku,,,,1966,,,,,retail,,,,,,
hkscan,turku,,,,1913,,,,,restaurants & bars,,,,,,
holvi,helsinki,,,,2011,,,,,banking,,,,,,
huhtamaki,espoo,,,,1920,,,,,containers & packaging,,,,,,
kemira,helsinki,,,,1920,,,,,specialty chemicals,,,,,,
kemppi,lahti,,,,1949,,,,,business support services,,,,,,
kesko,helsinki,,,,1940,,,,,broadline retailers,,,,,,
kone,helsinki,,,,1910,,,,,industrial machinery,,,,,,
konecranes,hyvinkaa,,,,1994,,,,,industrial machinery,,,,,,
kotipizza,helsinki,,,,1987,,,,,restaurants & bars,,,,,,
lemminkainen group,helsinki,,,,1910,,,,,heavy construction,,,,,,
marimekko,helsinki,,,,1951,,,,,clothing & accessories,,,,,,
metsa group,helsinki,,,,1947,,,,,paper,,,,,,
metso,helsinki,,,,1999,,,,,business support services,,,,,,
neste,espoo,,,,1948,,,,,exploration & production,,,,,,
nokia,espoo,,,,1865,,,,,telecommunications equipment,,,,,,
nokia networks,espoo,,,,2007,,,,,telecommunications equipment,,,,,,
nokian jalkineet,helsinki,,,,1898,,,,,footwear,,,,,,
nokian tyres,nokia,,,,1932,,,,,automobiles,,,,,,
olvi,helsinki,,,,1878,,,,,soft drinks,,,,,,
op financial group,helsinki,,,,1891,,,,,financial services,,,,,,
orion corporation,espoo,,,,1917,,,,,pharmaceuticals,,,,,,
outokumpu,helsinki,,,,1932,,,,,iron & steel,,,,,,
outotec,espoo,,,,2006,,,,,business support services,,,,,,
patria,helsinki,,,,1997,,,,,defense,,,,,,
planmeca,helsinki,,,,1971,,,,,medical equipment,,,,,,
pohjolan voima,helsinki,,,,1943,,,,,alternative electricity,,,,,,
polar electro,kempele,,,,1977,,,,,recreational products,,,,,,
ponsse corporation,vierema,,,,1970,,,,,commercial vehicles & trucks,,,,,,
posiva,eurajoki,,,,1995,,,,,waste & disposal services,,,,,,
posti group,helsinki,,,,1638,,,,,delivery services,,,,,,
poyry,vantaa,,,,1958,,,,,business support services,,,,,,
process vision,helsinki,,,,1993,,,,,business support services,,,,,,
raisio group,raisio,,,,1939,,,,,food products,,,,,,
rautaruukki,helsinki,,,,1960,,,,,building materials & fixtures,,,,,,
rovio entertainment,espoo,,,,2003,,,,,software,,,,,,
s group,helsinki,,,,1904,,,,,hotels,,,,,,
sampo group,helsinki,,,,1909,,,,,full line insurance,,,,,,
sanoma,helsinki,,,,1999,,,,,publishing,,,,,,
silja line,helsinki,,,,1957,,,,,marine transportation,,,,,,
sisu auto,helsinki,,,,1931,,,,,commercial vehicles & trucks,,,,,,
solidium,helsinki,,,,2008,,,,,investment services,,,,,,
ssh communications security,helsinki,,,,1995,,,,,software,,,,,,
st1,helsinki,,,,1995,,,,,exploration & production,,,,,,
stenfors,oulu,,,,1969,,,,,heavy construction,,,,,,
stockmann,helsinki,,,,1862,,,,,broadline retailers,,,,,,
stonesoft corporation,helsinki,,,,1990,,,,,software,,,,,,
stora enso,helsinki,,,,1998,,,,,paper,,,,,,
suominen corporation,helsinki,,,,1898,,,,,clothing & accessories,,,,,,
supercell,helsinki,,,,2010,,,,,software,,,,,,
suunto,vantaa,,,,1936,,,,,recreational services,,,,,,
talvivaara mining company,espoo,,,,2004,,,,,nonferrous metals,,,,,,
tieto,helsinki,,,,1968,,,,,software,,,,,,
tikkurila,vantaa,,,,1862,,,,,commodity chemicals,,,,,,
upm-kymmene,helsinki,,,,1996,,,,,paper,,,,,,
vacon,vaasa,,,,1993,,,,,electrical components & equipment,,,,,,
vaisala,vantaa,,,,1936,,,,,software,,,,,,
valio,helsinki,,,,1905,,,,,food products,,,,,,
valmet automotive,uusikaupunki,,,,1968,,,,,automobiles,,,,,,
valmet,espoo,,,,2013,,,,,industrial machinery,,,,,,
valtra,aanekoski,,,,1951,,,,,commercial vehicles & trucks,,,,,,
verkkokauppacom,helsinki,,,,1992,,,,,broadline retailers,,,,,,
viking line,mariehamn,,,,1963,,,,,marine transportation,,,,,,
vr,helsinki,,,,1862,,,,,railroads,,,,,,
wartsila,helsinki,,,,1834,,,,,electronic equipment,,,,,,
a le coq,tartu,,,,1807,,,,,brewers,,,,,,
airest,tallinn,,,,2002,,,,,airlines,,,,,,
alexela,tallinn,,,,1990,,,,,exploration & production,,,,,,
aqris,tallinn,,,,1999,,,,,software,,,,,,
as starman,tallinn,,,,1992,,,,,fixed line telecommunications,,,,,,
avies,tallinn,,,,1991,,,,,airlines,,,,,,
baltika group,tallinn,,,,1928,,,,,apparel retailers,,,,,,
blrt grupp,tallinn,,,,1912,,,,,commercial vehicles & trucks,,,,,,
bolt,tallinn,,,,2013,,,,,transportation,,,,,,
copterline,tallinn,,,,2010,,,,,airlines,,,,,,
eesti energia,tallinn,,,,1939,,,,,conventional electricity,,,,,,
eesti gaas,tallinn,,,,1990,,,,,gas distribution,,,,,,
eesti raudtee,tallinn,,,,1992,,,,,railroads,,,,,,
elering,tallinn,,,,1998,,,,,conventional electricity,,,,,,
elron,tallinn,,,,1998,,,,,travel & tourism,,,,,,
enefit kaevandused,johvi,,,,1945,,,,,general mining,,,,,,
enefit solutions,johvi,,,,1959,,,,,business support services,,,,,,
enimex,tallinn,,,,1994,,,,,airlines,,,,,,
estdomains,tartu,,,,,,,,,internet,,,,,,
estonia piano factory,tallinn,,,,1950,,,,,recreational products,,,,,,
estonian record productions,tallinn,,,,2001,,,,,broadcasting & entertainment,,,,,,
fortumo,tartu,,,,2007,,,,,financial services,,,,,,
gorail,tallinn,,,,1998,,,,,travel & tourism,,,,,,
kalev,lehmja,,,,1806,,,,,food products,,,,,,
liviko,tallinn,,,,1898,,,,,distillers & vintners,,,,,,
moonwalk records,tallinn,,,,2005,,,,,broadcasting & entertainment,,,,,,
narva oil plant,auvere,,,,1980,,,,,exploration & production,,,,,,
nortal,tallinn,,,,2000,,,,,software,,,,,,
olerex,tartu,,,,1994,,,,,specialty retailers,,,,,,
omniva,tallinn,,,,1638,,,,,delivery services,,,,,,
publishing house ersen,tallinn,,,,,,,,,publishing,,,,,,
quattromed,tartu,,,,1999,,,,,biotechnology,,,,,,
rakvere lihakombinaat,roodevalja,,,,1890,,,,,food products,,,,,,
saaremaa shipping company,kuressaare,,,,1992,,,,,marine transportation,,,,,,
saku brewery,saku,,,,1820,,,,,brewers,,,,,,
seb pank,tallinn,,,,2008,,,,,banks,,,,,,
selver,tallinn,,,,1995,,,,,food retailers & wholesalers,,,,,,
sky media group,tallinn,,,,1995,,,,,broadcasting & entertainment,,,,,,
smartpost,tallinn,,,,2006,,,,,delivery services,,,,,,
stv,tallinn,,,,1991,,,,,broadcasting & entertainment,,,,,,
tallink,tallinn,,,,1989,,,,,marine transportation,,,,,,
tallinna linnatranspordi as,tallinn,,,,1991,,,,,travel & tourism,,,,,,
tanapaev,tallinn,,,,1999,,,,,publishing,,,,,,
tartu mill,tartu,,,,2000,,,,,food products,,,,,,
telia eesti,tallinn,,,,1993,,,,,fixed line telecommunications,,,,,,
tondi elektroonika,tallinn,,,,1959,,,,,electronic equipment,,,,,,
topten,tallinn,,,,,,,,,broadcasting & entertainment,,,,,,
ulemiste keskus,tallinn,,,,,,,,,broadline retailers,,,,,,
varrak,tallinn,,,,1991,,,,,publishing,,,,,,
viru keemia grupp,kohtla-jarve,,,,1924,,,,,exploration & production,,,,,,
vkg elektrivorgud,narva,,,,1993,,,,,conventional electricity,,,,,,
zeroturnaround,tartu,,,,2007,,,,,software,,,,,,
alectia,virum,,,,1912,,,,,business support services,,,,,,
alk-abello,hrsholm,,,,1923,,,,,pharmaceuticals,,,,,,
aller media,copenhagen,,,,1873,,,,,publishing,,,,,,
alm brand,copenhagen,,,,1792,,,,,full line insurance,,,,,,
ambu,copenhagen,,,,1937,,,,,medical equipment,,,,,,
arkitema architects,aarhus,,,,1969,,,,,business support services,,,,,,
arla foods,viby j,,,,2000,,,,,food products,,,,,,
arp-hansen hotel group,copenhagen,,,,1959,,,,,hotels,,,,,,
bang & olufsen,struer,,,,1925,,,,,consumer electronics,,,,,,
bestseller a/s,brande,,,,1975,,,,,clothing & accessories,,,,,,
bjarke ingels group,copenhagen,,,,2005,,,,,business support services,,,,,,
boconcept,herning,,,,1952,,,,,specialty retailers,,,,,,
brdrene hartmann,gentofte,,,,1917,,,,,containers & packaging,,,,,,
c f mller architects,aarhus,,,,1922,,,,,business support services,,,,,,
carlsberg group,copenhagen,,,,1847,,,,,brewers,,,,,,
cembrit,aalborg,,,,1927,,,,,building materials & fixtures,,,,,,
chr hansen,hrsholm,,,,1874,,,,,food products,,,,,,
cobe architects,copenhagen,,,,2005,,,,,business support services,,,,,,
coloplast,fredensborg,,,,1957,,,,,medical equipment,,,,,,
coop amba,copenhagen,,,,1896,,,,,food retailers & wholesalers,,,,,,
copenhagen airport,copenhagen,,,,1925,,,,,transportation services,,,,,,
co-ro food,frederikssund,,,,1942,,,,,food products,,,,,,
cowex,gentofte,,,,1992,,,,,software,,,,,,
cowi a/s,kongens lyngby,,,,1930,,,,,business support services,,,,,,
daloon,nyborg,,,,1960,,,,,food products,,,,,,
d/s norden,hellerup,,,,1871,,,,,marine transportation,,,,,,
dampskibsselskabet torm,copenhagen,,,,1889,,,,,marine transportation,,,,,,
danfoss,nordborg,,,,1933,,,,,industrial machinery,,,,,,
danisco,copenhagen,,,,1989,,,,,biotechnology,,,,,,
danish agro,karise,,,,1901,,,,,industrial machinery,,,,,,
danish crown amba,randers,,,,1998,,,,,food products,,,,,,
dansk supermarked,hjbjerg,,,,1964,,,,,broadline retailers,,,,,,
danske bank,copenhagen,,,,1871,,,,,banks,,,,,,
dantherm,skive,,,,1958,,,,,industrial machinery,,,,,,
dfds,copenhagen,,,,1866,,,,,marine transportation,,,,,,
dissingweitling,copenhagen,,,,1971,,,,,business support services,,,,,,
dlf,roskilde,,,,1906,,,,,farming & fishing,,,,,,
dsb,copenhagen,,,,1885,,,,,railroads,,,,,,
dsv,hedehusene,,,,1976,,,,,delivery services,,,,,,
dt group,copenhagen,,,,1896,,,,,building materials & fixtures,,,,,,
ecco,bredebro,,,,1963,,,,,footwear,,,,,,
egmont group,copenhagen,,,,1878,,,,,publishing,,,,,,
falck,copenhagen,,,,1906,,,,,health care providers,,,,,,
flsmidth,copenhagen,,,,1882,,,,,industrial machinery,,,,,,
flying tiger copenhagen,copenhagen,,,,1995,,,,,braodline retailers,,,,,,
foss a/s,hillerd,,,,1956,,,,,business support services,,,,,,
global risk management,middelfart,,,,2004,,,,,business support services,,,,,,
gn store nord,ballerup,,,,1869,,,,,health care providers,,,,,,
grundfos,bjerringbro,,,,1945,,,,,industrial machinery,,,,,,
gryphon audio designs,ry,,,,1985,,,,,consumer electronics,,,,,,
haldor topsoe,copenhagen,,,,1940,,,,,specialty chemicals,,,,,,
hempel group,lyngby-taarbk,,,,1915,,,,,specialty chemicals,,,,,,
henning larsen architects,copenhagen,,,,1959,,,,,business support services,,,,,,
house of amber,copenhagen,,,,1933,,,,,clothing & accessories,,,,,,
hummel,aarhus,,,,1923,,,,,clothing & accessories,,,,,,
ic group,copenhagen,,,,2001,,,,,clothing & accessories,,,,,,
io interactive,copenhagen,,,,1990,,,,,software,,,,,,
iss a/s,copenhagen,,,,1901,,,,,business support services,,,,,,
jet time,copenhagen,,,,2006,,,,,airlines,,,,,,
jorgensen engineering,odense,,,,1933,,,,,business support services,,,,,,
jysk,aarhus,,,,1979,,,,,specialty retailers,,,,,,
jyske bank,silkeborg,,,,1967,,,,,banks,,,,,,
kemp & lauritzen,copenhagen,,,,1882,,,,,business support services,,,,,,
kopenhagen fur,copenhagen,,,,1930,,,,,clothing & accessories,,,,,,
lastobject,copenhagen,,,,2016,,,,,personal products,,,,,,
leo pharma,copenhagen,,,,1908,,,,,pharmaceuticals,,,,,,
lm glasfiber,lunderskov,,,,1940,,,,,industrial machinery,,,,,,
louis poulsen,copenhagen,,,,1874,,,,,building materials & fixtures,,,,,,
lundbeck,copenhagen,,,,1915,,,,,pharmaceuticals,,,,,,
lundgaard & tranberg,copenhagen,,,,1983,,,,,business support services,,,,,,
maersk,copenhagen,,,,1904,,,,,ocean and inland freight transportation,,,,,,
martin professional,aarhus,,,,1987,,,,,building materials & fixtures,,,,,,
matas,allerd,,,,1949,,,,,drug retailers,,,,,,
netcompany,copenhagen,,,,1999,,,,,software,,,,,,
nkt holding,copenhagen,,,,1891,,,,,-,,,,,,
nnit,gladsaxe,,,,1994,,,,,software,,,,,,
nordic adult entertainment,copenhagen,,,,1972,,,,,recreational products,,,,,,
nordisk film,copenhagen,,,,1906,,,,,broadcasting & entertainment,,,,,,
north media,gladsaxe,,,,1978,,,,,publishing,,,,,,
north sea capital,copenhagen,,,,2001,,,,,financial services,,,,,,
novo nordisk,copenhagen,,,,1923,,,,,pharmaceuticals,,,,,,
novozymes,copenhagen,,,,2000,,,,,biotechnology,,,,,,
nykredit,copenhagen,,,,1985,,,,,financial services,,,,,,
rsted,fredericia,,,,2006,,,,,conventional electricity,,,,,,
parken sport & entertainment,copenhagen,,,,1992,,,,,recreational services,,,,,,
pharma nord,vejle,,,,1981,,,,,pharmaceuticals,,,,,,
pharmacosmos,holbk,,,,1965,,,,,pharmaceuticals,,,,,,
phase one,copenhagen,,,,1993,,,,,recreational products,,,,,,
plesner,copenhagen,,,,1918,,,,,business support services,,,,,,
post danmark,copenhagen,,,,1624,,,,,delivery services,,,,,,
ramboll,copenhagen,,,,1945,,,,,business support services,,,,,,
roskilde forsyning,roskilde,,,,2000,,,,,conventional electricity,,,,,,
royal copenhagen,copenhagen,,,,1775,,,,,durable household products,,,,,,
royal unibrew,faxe,,,,1989,,,,,brewers,,,,,,
sampension,copenhagen,,,,1945,,,,,asset managers,,,,,,
santa fe group,copenhagen,,,,1897,,,,,logistics,,,,,,
saxo bank,copenhagen,,,,1992,,,,,banks,,,,,,
scandinavian tobacco group,copenhagen,,,,1961,,,,,tobacco,,,,,,
schmidt hammer lassen,copenhagen,,,,1986,,,,,business support services,,,,,,
select sport,copenhagen,,,,1947,,,,,recreational products,,,,,,
simonsen & weel,vallensbk,,,,1817,,,,,medical equipment,,,,,,
stylepit,copenhagen,,,,2000,,,,,apparel retailers,,,,,,
stibo,arhus,,,,1794,,,,,enterprise software,,,,,,
tdc a/s,copenhagen,,,,1879,,,,,fixed line telecommunications,,,,,,
terma a/s,lystrup,,,,1949,,,,,aerospace,,,,,,
the lego group,billund,,,,1932,,,,,toys,,,,,,
thorco shipping,copenhagen,,,,2003,,,,,marine transportation,,,,,,
