name,headquarters,country,address,founded,employees,ceo,founders,market_cap,share_price,categories,sector,link,type
bofrost stiftung,straelen,,,1966,"11,019",,,,,,foods and beverages,www.bofrost.de,private
auktion & markt ag,wiesbaden,,,1988,281,,,,,,retail,www.auktion-markt.de,private
depenbrock group,stemwede,,,1928,560,,,,,,industrial manufacturing,www.depenbrock.de,private
hoffmann group,munchen,,,1919,"3,300",,,,,,financial services,www.hoffmann-group.com,private
papier - mettler inhaber michael mettler,morbach,,,1957,"3,900",,,,,,industrial manufacturing,www.papier-mettler.com,private
johannes heidenhain gmbh,traunreut,,,1889,"7,915",,,,,,technology,www.heidenhain.de,private
hoyer gmbh internationale fachspedition,hamburg,,,1946,"6,032",,,,,,transportation and logistics,www.hoyer-group.com,private
beiselen holding gmbh,ulm,,,1890,700,,,,,,financial services,www.beiselen.de,private
ego blanc und fischer & co gmbh,oberderdingen,,,1925,"6,000",,,,,,technology,www.blanc-fischer.com,private
cts eventim ag & co kgaa,bremen,,,1989,"2,945",,,,,,media and entertainment,www.eventim.de,public
biesterfeld ag,hamburg,,,1906,800,,,,,,industrial manufacturing,www.biesterfeld.com,private
borbet gmbh,hallenberg-hesborn,,,1881,"4,800",,,,,,automotive,www.borbet.de,private
hirschvogel holding gmbh,denklingen,,,1938,"5,481",,,,,,automotive,www.hirschvogel.com,private
sudwest beteiligungen gmbh,eberbach,,,1900,"1,700",,,,,,industrial manufacturing,www.sws-ag.com,private
wernsing food family gmbh & co kg,addrup-e en,,,1962,"3,550",,,,,,foods and beverages,www.wernsing.de,private
guhring kg,albstadt,,,1898,"8,000",,,,,,industrial manufacturing,www.guehring.de,private
ehg service gmbh,coesfeld,,,1968,"12,000",,,,,,retail,www.ernstings-family.de,private
berner se,kunzelsau,,,1957,"8,500",,,,,,industrial manufacturing,www.berner-group.com,private
koster group,osnabruck,,,1938,"1,663",,,,,,industrial manufacturing,www.koester-bau.de,private
otto bock holding gmbh & cokg,duderstadt,,,1919,"7,819",,,,,,industrial manufacturing,www.ottobock.de,private
katag ag,bielefeld,,,1923,300,,,,,,consumer products,www.katag.net,private
merz holding gmbh & cokg,frankfurt am main,,,1908,"3,300",,,,,,pharmaceuticals and life sciences,www.merz.com,private
hansen & rosenthal kg,hamburg,,,1919,"1,634",,,,,,industrial manufacturing,www.hur.com,public
siegwerk gmbh & co kg,siegburg,,,1830,"4,991",,,,,,industrial manufacturing,www.siegwerk.com,private
schnellecke group ag & co kg,wolfsburg,,,1939,"16,112",,,,,,transportation and logistics,www.schnellecke.com,private
conrad holding se,hirschau,,,1923,"2,314",,,,,,retail,www.conrad.de,private
wellergruppe gmbh & co kg,berlin,,,1979,"2,353",,,,,,retail,www.wellergruppe.de,private
porta holding gmbh & co kg,porta westfalica,,,1965,"7,175",,,,,,retail,www.porta.de,private
hormann kg verkaufsgesellschaft,steinhagen,,,1935,"6,000",,,,,,industrial manufacturing,www.hoermann.de,private
prettl produktions holding gmbh,pfullingen,,,1953,"12,800",,,,,,automotive,www.prettl.com,private
jakob funke medien beteiligungs gmbh & co kg,e en,,,1948,"7,009",,,,,,media and entertainment,www.funkemedien.de,private
robert klingel ohg,pforzheim,,,1920,"2,928",,,,,,financial services,www.klingel.de,private
veka ag,sendenhorst,,,1969,"5,595",,,,,,industrial manufacturing,www.veka.com,private
multivac sepp haggenmuller se & co kg,wolfertschwenden,,,1961,"5,731",,,,,,industrial manufacturing,www.multivac.de,private
serviceplan gruppe fur innovative kommunikation gmbh & co kg,munchen,,,1970,"1,917",,,,,,media and entertainment,www.serviceplan.com,private
kws saat se,einbeck,,,1856,"5,147",,,,,,foods and beverages,www.kws.de,public
schoeller holding se & co kgaa,pullach,,,1880,"4,200",,,,,,industrial manufacturing,www.schoeller.org,private
viega holding gmbh & co kg,attendorn,,,1899,"4,000",,,,,,industrial manufacturing,www.viega.de,private
hettich holding gmbh & co ohg,kirchlengern,,,1888,"6,700",,,,,,industrial manufacturing,www.hettich.com,private
huf hulsbeck & furst gmbh & co kg,velbert,,,1908,"7,500",,,,,,automotive,www.huf-group.com,private
lapp holding ag,stuttgart,,,1959,"3,770",,,,,,industrial manufacturing,www.lappgroup.com,private
rutronik elektronische bauelemente gmbh,ispringen,,,1973,"1,700",,,,,,technology,www.rutronik.com,private
alois dallmayr kg,munchen,,,1700,"4,122",,,,,,foods and beverages,www.dallmayr.de,private
wortmann schuh-holding kg,detmold,,,1967,"1,154",,,,,,consumer products,www.wortmann.com,private
pfeifer & langen group,koln,,,1962,"2,400",,,,,,foods and beverages,www.pfeifer-langen.com,private
engelbert strau gmbh & co kg,biebergemund,,,1948,"1,300",,,,,,profe ional services,www.engelbert-strau .de,private
zott se & co kg,mertingen,,,1926,"2,983",,,,,,foods and beverages,www.zott.de,private
dalli-werke gmbh & co kg,stolberg,,,1851,"1,897",,,,,,consumer products,www.dalli-group.com,private
wepa industrieholding se,arnsberg,,,1948,"2,900",,,,,,consumer products,www.wepa.de,private
willmar schwabe gmbh & co kg,karlsruhe,,,1866,"3,600",,,,,,pharmaceuticals and life sciences,www.schwabe.de,private
harry-brot gmbh,schenefeld,,,1688,"5,500",,,,,,foods and beverages,www.harry-brot.de,private
franz-josef rothkotter gmbh & co kg,meppen,,,1959,"2,473",,,,,,foods and beverages,www.rothkoetter.de,private
eckes ag,nieder-olm,,,1857,"1,747",,,,,,foods and beverages,www.eckes-granini.com,private
max aicher group,freila ing,,,1924,"4,000",,,,,,industrial manufacturing,www.max-aicher.de,private
wika alexander wiegand se & co kg,klingenberg,,,1946,"10,000",,,,,,technology,www.wika.de,private
nobilia holding gmbh,verl,,,1945,"2,914",,,,,,consumer products,www.nobilia.de,private
dennree gmbh,topen,,,1974,"5,530",,,,,,consumer products,www.dennree.de,private
kaeser kompre oren se,coburg,,,1919,"6,000",,,,,,industrial manufacturing,www.kaeser.de,private
meggle ag,wa erburg am inn,,,1887,"2,383",,,,,,foods and beverages,www.meggle-group.com,private
getreide ag,hamburg,,,1882,376,,,,,,consumer products,www.getreide-ag.de,private
wolff & muller holding gmbh & co kg,stuttgart,,,1936,"2,000",,,,,,industrial manufacturing,www.wolff-mueller.de,private
hall tabakwaren ek,monchengladbach,,,1903,451,,,,,,retail,www.halltabakwaren.de,private
wago holding gmbh,minden,,,1951,"8,649",,,,,,technology,www.wago.com,private
i k hofmann gmbh,nurnberg,,,1985,"25,000",,,,,,profe ional services,www.hofmann.info,private
borgers group,bocholt,,,1866,"7,200",,,,,,automotive,www.borgers-group.com,private
beumer group gmbh & co kg,beckum,,,1935,"4,500",,,,,,industrial manufacturing,www.beumer.com,private
hellweg die profi-baumarkte gmbh & co kg,dortmund,,,1971,"4,600",,,,,,retail,www.hellweg.de,private
big dutchman aktiengeselischaft,vechta,,,1938,"3,268",,,,,,industrial manufacturing,www.bigdutchman.de,private
beckhoff automation group,verl,,,1980,"4,300",,,,,,technology,www.beckhoff.de,private
ferchau holding gmbh & co kg,gummersbach,,,1966,"9,500",,,,,,financial services,www.able-group.de,private
cd walzholz kg,hagen,,,1829,"2,073",,,,,,industrial manufacturing,www.waelzholz.com,private
fahrzeug-werke lueg ag,bochum,,,1868,"1,400",,,,,,profe ional services,www.lueg.de,private
windmoller & holscher kg,lengerich,,,1869,"2,950",,,,,,industrial manufacturing,www.wuh-group.com,private
ifm electronic gmbh,e en,,,1969,"5,949",,,,,,technology,www.ifm.com,private
group gmbh,ismaning,,,1980,"6,849",,,,,,technology,www.msg.group,private
albert handtmann holding verwaltungs-gmbh,biberach an der rib,,,1873,"3,700",,,,,,profe ional services,www.handtmann.de,private
apetito ag,rheine,,,1958,"9,418",,,,,,profe ional services,www.apetito.de,private
gerry weber international ag,halle,,,1973,"6,900",,,,,,consumer products,www.gerryweber.com,public
fischer holding gmbh & co kg,waldachtal,,,1948,"5,200",,,,,,industrial manufacturing,https://www.fischer.group/de-de/,private
klingele papierwerke gmbh & co kg,remshalden,,,1920,"2,500",,,,,,industrial manufacturing,www.klingele.com,private
vo loh ag,werdohl,,,1888,"3,925",,,,,,industrial manufacturing,www.vo loh.com,public
huber group,kirchheim,,,1765,"3,500",,,,,,industrial manufacturing,www.hubergroup.de,private
ehrmann ag,oberschonegg,,,1920,"2,600",,,,,,foods and beverages,www.ehrmann.de,private
c & a veltins gmbh & co kg,meschede-grevenstein,,,1824,"1,545",,,,,,foods and beverages,www.veltins.de,private
leonhard kurz stiftung & co kg,furth,,,1899,"5,113",,,,,,industrial manufacturing,www.kurz.de,private
friedrich scharr kg,stuttgart,,,1883,624,,,,,,energy and utilities,www.scharr.de,private
rei er ag,boblingen,,,1871,"1,557",,,,,,industrial manufacturing,www.rei er.de,private
thalia bucher gmbh,hagen,,,1919,"5,060",,,,,,retail,www.thalia.de,private
rauch gmbh & co kg,freudenberg,,,1879,"1,600",,,,,,consumer products,www.rauchmoebel.de,private
schon holding gmbh & co kg,prien am chiemsee,,,1985,"10,600",,,,,,healthcare,www.schoen-kliniken.de,private
lindner group kg,arnstorf,,,1965,"6,622",,,,,,industrial manufacturing,www.lindner-group.com,private
bos gmbh & co kg,ostfildern,,,1910,"8,000",,,,,,automotive,www.bos.de,private
weidmuller holding ag & co kgaa,detmold,,,1850,"4,900",,,,,,technology,www.weidmueller.de,private
persona service ag & co kg,ludenscheid,,,1967,"19,000",,,,,,profe ional services,www.persona.de,private
