name,headquarters,country,continent,region,founded,employees,ceo,market_cap,categories,sector,revenue,link,share_price,founders,address,type
raizen,,"rio de janeiro, brazil",,,,,,,,,30,,,,,
old dominion freight line,,"thomasville, north carolina",,,1934,,,,,,5,,,,,
israel discount bank,,"tel aviv, israel",,,1935,,,,,,3,,,,,
bangkok bank,,"bangkok, thailand",,,1993,,,,,,5,,,,,
akbank,,"istanbul, turkey",,,1948,,,,,,6,,,,,
mitsui chemicals,,"tokyo, japan",,,1997,,,,,,13,,,,,
midea real estate holding,,"foshan city, china",,,2017,,,,,,11,,,,,
sharp,,"sakai, japan",,,1912,,,,,,22,,,,,
kpn,,"rotterdam, netherlands",,,1989,,,,,,6,,,,,
kohl's,,"menomonee falls, wisconsin",,,1962,,,,,,19,,,,,
chongqing changan auto,,"chongqing, china",,,1996,,,,,,16,,,,,
canadian tire,,"toronto, canada",,,1922,,,,,,13,,,,,
vienna insurance group,,"vienna, austria",,,1824,,,,,,12,,,,,
new hope liuhe,,"chengdu, china",,,1998,,,,,,19,,,,,
sichuan road & bridge,,"chengdu, china",,,,,,,,,13,,,,,
copart,,"dallas, texas",,,1982,,,,,,3,,,,,
dick's sporting goods,,"coraopolis, pennsylvania",,,1948,,,,,,12,,,,,
jiangsu hengrui medicine,,"lianyungang, china",,,1970,,,,,,4,,,,,
universal health services,,"king of prussia, pennsylvania",,,1979,,,,,,12,,,,,
grupo inbursa,,"mexico city, mexico",,,1985,,,,,,3,,,,,
dongguan rural commercial bank,,"dongguan, china",,,1952,,,,,,3,,,,,
dassault aviation,,"paris, france",,,1911,,,,,,8,,,,,
yara international,,"oslo, norway",,,2003,,,,,,16,,,,,
banco de sabadell,,"alicante, spain",,,1881,,,,,,7,,,,,
olam group,,"singapore, singapore",,,1989,,,,,,35,,,,,
wuxi apptec,,"shanghai, china",,,2000,,,,,,3,,,,,
popular,,"san juan, united states",,,1893,,,,,,2,,,,,
hyone,,"toronto, canada",,,2015,,,,,,5,,,,,
sg holdings,,"kyoto, japan",,,2006,,,,,,13,,,,,
sojitz,,"tokyo, japan",,,2003,,,,,,18,,,,,
goertek,,"weifang, china",,,2001,,,,,,12,,,,,
frontier communications parent,,"norwalk, connecticut",,,,,,,,,6,,,,,
samhallsbyggnadsbolaget i norden,,"stockholm, sweden",,,,,,,,,692,,,,,
schaeffler,,"herzogenaurach, germany",,,1905,,,,,,16,,,,,
migdal insurance,,"petach tikva, israel",,,1974,,,,,,11,,,,,
inter rao,,"moscow, russia",,,1997,,,,,,15,,,,,
nedbank,,"sandton, south africa",,,1888,,,,,,6,,,,,
hopson development holdings,,"hong kong, hong kong",,,1992,,,,,,4,,,,,
ametek,,"berwyn, pennsylvania",,,1930,,,,,,5,,,,,
lg,,"seoul, south korea",,,1958,,,,,,4,,,,,
skanska,,"stockholm, sweden",,,1887,,,,,,16,,,,,
hbis,,"shijiazhuang, china",,,2008,,,,,,15,,,,,
banco bpm,,"milan, italy",,,2017,,,,,,5,,,,,
china fortune land development,,"beijing, china",,,,,,,,,10,,,,,
adyen,,"amsterdam, netherlands",,,2006,,,,,,7,,,,,
air france-klm,,"paris, france",,,2004,,,,,,16,,,,,
jacobs engineering,,"dallas, texas",,,1947,,,,,,14,,,,,
china resources power,,"hong kong, hong kong",,,2001,,,,,,11,,,,,
ppl,,"allentown, pennsylvania",,,1994,,,,,,5,,,,,
aib group,,"dublin, ireland",,,1825,,,,,,3,,,,,
transurban group,,"docklands, australia",,,1996,,,,,,2,,,,,
tourmaline oil,,"calgary, canada",,,2008,,,,,,3,,,,,
arab national bank,,"riyadh, saudi arabia",,,1949,,,,,,1,,,,,
marvell technology,,"wilmington, delaware",,,1995,,,,,,4,,,,,
skyworks solutions,,"irvine, california",,,2002,,,,,,5,,,,,
arista networks,,"santa clara, california",,,2004,,,,,,2,,,,,
china three gorges renewables group,,"beijing, china",,,1985,,,,,,1,,,,,
electronic arts,,"redwood city, california",,,1982,,,,,,6,,,,,
flutter entertainment,,"dublin, ireland",,,1988,,,,,,8,,,,,
brighthouse financial,,"charlotte, north carolina",,,1863,,,,,,7,,,,,
international airlines,,"london, united kingdom",,,1974,,,,,,9,,,,,
boliden,,"stockholm, sweden",,,1925,,,,,,8,,,,,
cf industries holdings,,"deerfield, illinois",,,1946,,,,,,6,,,,,
krung thai bank,,"bangkok, thailand",,,1966,,,,,,4,,,,,
didi global,,"beijing, china",,,2013,,,,,,26,,,,,
hyundai marine & fire,,"seoul, south korea",,,1955,,,,,,13,,,,,
csn,,"sao paulo, brazil",,,1941,,,,,,8,,,,,
apa,,"houston, texas",,,1954,,,,,,8,,,,,
ssab ab,,"stockholm, sweden",,,,,,,,,11,,,,,
teleperformance,,"paris, france",,,1978,,,,,,8,,,,,
campbell soup,,"camden, new jersey",,,1869,,,,,,8,,,,,
sofina,,"brussels, belgium",,,1956,,,,,,118,,,,,
bunzl,,"london, united kingdom",,,1854,,,,,,14,,,,,
cj cheiljedang,,"seoul, south korea",,,2007,,,,,,23,,,,,
magnit,,"krasnodar, russia",,,1994,,,,,,25,,,,,
huadian power international,,"beijing, china",,,1994,,,,,,15,,,,,
nari technology development,,"nanjing, china",,,,,,,,,6,,,,,
marathon oil,,"houston, texas",,,1887,,,,,,5,,,,,
eurazeo,,"paris, france",,,1969,,,,,,7,,,,,
tokyo gas,,"tokyo, japan",,,1885,,,,,,17,,,,,
guangzhou rural commercial bank,,"guangzhou, china",,,1998,,,,,,7,,,,,
heimstaden ab pref shs,,"malmo, sweden",,,,,,,,,1,,,,,
keysight technologies,,"santa rosa, california",,,2014,,,,,,5,,,,,
schroders,,"london, united kingdom",,,1804,,,,,,4,,,,,
stonex group,,"new york, new york",,,,,,,,,47,,,,,
aurubis,,"hamburg, germany",,,1866,,,,,,20,,,,,
garmin,,"schaffhausen, switzerland",,,1989,,,,,,5,,,,,
compal electronics,,"taipei, taiwan",,,1984,,,,,,44,,,,,
enn natural gas,,"shijiazhuang, china",,,,,,,,,17,,,,,
phoenix holdings,,"givatayim, israel",,,,,,,,,8,,,,,
mccormick,,"baltimore, maryland",,,1889,,,,,,6,,,,,
indian bank,,"chennai, india",,,1907,,,,,,6,,,,,
idexx laboratories,,"westbrook, maine",,,1983,,,,,,3,,,,,
smurfit kappa group,,"dublin, ireland",,,1934,,,,,,11,,,,,
xinjiang daqo new energy,,"shihezi, china",,,2011,,,,,,2,,,,,
halkbank,,"istanbul, turkey",,,1933,,,,,,7,,,,,
waste connections,,"woodbridge, canada",,,2002,,,,,,6,,,,,
swatch group,,"biel, switzerland",,,1983,,,,,,8,,,,,
south32,,"perth, australia",,,2015,,,,,,6,,,,,
china overseas grand oceans group,,"hong kong, hong kong",,,1955,,,,,,8,,,,,
tokyo century,,"tokyo, japan",,,1969,,,,,,11,,,,,
japan exchange group,,"tokyo, japan",,,1878,,,,,,1,,,,,
terumo,,"tokyo, japan",,,1921,,,,,,6,,,,,
leg immobilien ag,,"dusseldorf, germany",,,2008,,,,,,1,,,,,
sun pharma industries,,"mumbai, india",,,1993,,,,,,5,,,,,
brown-forman,,"louisville, kentucky",,,1870,,,,,,3,,,,,
assurant,,"new york, new york",,,1892,,,,,,10,,,,,
ajinomoto,,"tokyo, japan",,,1917,,,,,,10,,,,,
indorama ventures,,"bangkok, thailand",,,2003,,,,,,14,,,,,
taishin financial holdings,,"taipei, taiwan",,,2002,,,,,,2,,,,,
zoomlion heavy industry,,"changsha, china",,,1992,,,,,,10,,,,,
xcmg construction machinery,,"xuzhou, china",,,,,,,,,13,,,,,
powerlong real estate,,"shanghai, china",,,2007,,,,,,6,,,,,
yuexiu property,,"hong kong, hong kong",,,,,,,,,8,,,,,
sonic healthcare,,"sydney, australia",,,,,,,,,7,,,,,
netapp,,"san jose, california",,,1992,,,,,,6,,,,,
wolters kluwer,,"alphen aan den rijn, netherlands",,,1987,,,,,,5,,,,,
galp energia,,"lisbon, portugal",,,1999,,,,,,19,,,,,
nexon,,"tokyo, japan",,,2002,,,,,,2,,,,,
royal caribbean group,,"miami, florida",,,1997,,,,,,1,,,,,
extra space storage,,"salt lake city, utah",,,2004,,,,,,1,,,,,
shengjing bank,,"shenyang, china",,,1997,,,,,,6,,,,,
x5 retail group,,"moscow, russia",,,1975,,,,,,29,,,,,
cadence design,,"san jose, california",,,,,,,,,3,,,,,
vakifbank,,"istanbul, turkey",,,1954,,,,,,7,,,,,
agco,,"duluth, georgia",,,1990,,,,,,11,,,,,
shanxi taigang stainless,,"taiyuan, china",,,1934,,,,,,15,,,,,
grupo elektra,,"mexico city, mexico",,,1950,,,,,,7,,,,,
sdic power holdings,,"beijing, china",,,1989,,,,,,6,,,,,
wuestenrot & wuerttembergische,,"stuttgart, germany",,,1999,,,,,,8,,,,,
msci,,"new york, new york",,,1998,,,,,,2,,,,,
bper banca,,"modena, italy",,,1867,,,,,,4,,,,,
obayashi,,"tokyo, japan",,,1936,,,,,,17,,,,,
bnk financial group,,"busan, south korea",,,2011,,,,,,4,,,,,
oji holdings,,"tokyo, japan",,,1949,,,,,,13,,,,,
spotify technology,,"luxembourg, luxembourg",,,2007,,,,,,11,,,,,
coloplast,,"humlebaek, denmark",,,1957,,,,,,3,,,,,
brenntag,,"essen, germany",,,2006,,,,,,17,,,,,
wens foodstuff group,,"yunfu, china",,,1993,,,,,,10,,,,,
first american financial,,"santa ana, california",,,,,,,,,9,,,,,
euronext,,"amsterdam, netherlands",,,2014,,,,,,1,,,,,
masraf al rayan,,"doha, qatar",,,2006,,,,,,1,,,,,
mercadolibre,,"montevideo, uruguay",,,1999,,,,,,7,,,,,
packaging corp of america,,"lake forest, illinois",,,1959,,,,,,7,,,,,
mitsubishi materials,,"tokyo, japan",,,1871,,,,,,15,,,,,
wharf real estate investment,,hong kong,,,,,,,,,2,,,,,
berry global group,,"evansville, indiana",,,1967,,,,,,14,,,,,
maanshan iron & steel,,"wanchai, china",,,1993,,,,,,17,,,,,
perkinelmer,,"waltham, massachusetts",,,1947,,,,,,5,,,,,
navient,,"wilmington, delaware",,,2013,,,,,,3,,,,,
rtl group,,"luxembourg, luxembourg",,,1973,,,,,,7,,,,,
kesko,,"helsinki, finland",,,1940,,,,,,13,,,,,
samsung securities,,"seoul, south korea",,,1982,,,,,,2,,,,,
quanta services,,"houston, texas",,,1997,,,,,,13,,,,,
beijing capital development,,"beijing, china",,,1993,,,,,,10,,,,,
far east horizon,,"hong kong, hong kong",,,2008,,,,,,5,,,,,
faurecia,,"paris, france",,,1997,,,,,,18,,,,,
indian railway finance,,"new delhi, india",,,1986,,,,,,2,,,,,
liberty broadband,,"englewood, colorado",,,1991,,,,,,988,,,,,
xiamen international trade group,,"xiamen, china",,,,,,,,,72,,,,,
airbnb,,"san francisco, california",,,2008,,,,,,6,,,,,
china grand automotive services,,"shanghai, china",,,,,,,,,26,,,,,
china eastern airlines,,"shanghai, china",,,1995,,,,,,10,,,,,
adecco,,"zurich, switzerland",,,1996,,,,,,24,,,,,
agnc investment,,"bethesda, maryland",,,2008,,,,,,2,,,,,
westinghouse air brake technologies,,"pittsburgh, pennsylvania",,,1869,,,,,,7,,,,,
kawasaki kisen kaisha,,"tokyo, japan",,,1919,,,,,,6,,,,,
empire,,"stellarton, canada",,,1963,,,,,,23,,,,,
guangdong haid group,,"guangzhou, china",,,1998,,,,,,14,,,,,
shimano,,"sakai, japan",,,1921,,,,,,5,,,,,
attijariwafa bank,,"casablanca, morocco",,,1911,,,,,,4,,,,,
chailease holding,,"taipei, taiwan",,,2009,,,,,,2,,,,,
henry schein,,"melville, new york",,,1932,,,,,,12,,,,,
suntory beverage & food,,"tokyo, japan",,,1899,,,,,,11,,,,,
mettler-toledo international,,"columbus, ohio",,,1991,,,,,,3,,,,,
wendel,,"paris, france",,,1704,,,,,,8,,,,,
osaka gas,,"osaka, japan",,,1897,,,,,,13,,,,,
thor industries,,"elkhart, indiana",,,1980,,,,,,14,,,,,
williams-sonoma,,"san francisco, california",,,1956,,,,,,8,,,,,
xiamen xiangyu,,"xiamen, china",,,,,,,,,71,,,,,
rivian,,"irvine, california",,,2009,,,,,,55,,,,,
kion group,,"frankfurt am main, germany",,,2006,,,,,,12,,,,,
sino-ocean group holding,,"beijing, china",,,1993,,,,,,10,,,,,
olin,,"clayton, missouri",,,1892,,,,,,8,,,,,
kimco realty,,"jericho, new york",,,1973,,,,,,1,,,,,
bank of chongqing,,"chongqing, china",,,1996,,,,,,3,,,,,
fortinet,,"sunnyvale, california",,,2000,,,,,,3,,,,,
church & dwight,,"ewing, new jersey",,,1846,,,,,,5,,,,,
