link,name,country,industry,revenue,employees,founded
https://www.proteko.it/,proteko service,italy,support services,"5,502,450",31,2016
http://www.alterboutique.com,alterboutique,france,retail,"2,756,656",17,2011
https://www.teicosgroup.com,teicos ue,italy,construction,4,6,1995
https://www.bentley.global/,bentley innomed,germany,health,30,120,2009
https://www.minicrm.hu/,minicrm,hungary,technology,"2,232,347",26,2012
https://www.seingim.it,seingim global service,italy,support services,"8,711,339",95,1999
https://www.flextra.de,flextra trading & service,germany,energy,7,2,2014
https://www.ioon-technologies.com/,ioon technologies,spain,technology,3,82,2014
https://www.consorzionazionalequalita.org/,cnq consorzio nazionale qualita,italy,waste management & recycling,"2,151,050",39,2001
https://www.goldengates-tm.de,golden gates technologiemetalle,germany,retail,"2,791,380",2,2011
https://www.visiconsult.de,visiconsult,germany,industrial goods,13,51,1996
https://www.freepik.com/,freepik company,spain,technology,17,118,2012
https://accolade.eu/,accolade,czech republic,property,"83,981,636",,2010
https://www.muccicarburanti.it,mucci carburanti,italy,energy,"215,509,027",4,2014
https://www.healthunlocked.com,everything unlocked,united kingdom,health,2,31,2008
https://www.groupe-quintesens.fr/,groupe quintesens,france,financial services,24,29,2009
https://www.ads-up.fr/,ad's up consulting,france,media,6,48,2012
https://www.panelsandwich.com/,panel sandwich,spain,construction,"9,637,845",27,2009
https://www.symbiose.fr/,symbiose informatique,france,technology,"33,080,096",32,1991
https://www.via.it,via ingegneria,italy,support services,"8,097,625",10,1998
https://www.lexus-bologna.it,gruppo m,italy,automobiles,54,50,2009
https://www.pure-gaming.fr/,pure gaming,france,retail,2,1,2012
https://www.vilageo.com/,vilageocom,france,property,2,32,2013
https://www.gengineering.net/,gengineering,italy,industrial goods,"16,504,780",51,2012
https://www.i-particuliers.fr/,i-particuliers,france,property,"4,071,600",200,2011
http://www.mobilshop-tk.de,mobilshop,germany,telecoms,"110,658,110",18,1998
https://www.codewise.com,codewise,poland,advertising,39,156,2011
https://www.sianwholesale.com/,sian wholesale,united kingdom,personal & household goods,46,30,2003
https://www.henco-bikes.de/,henco,germany,retail,"6,970,679",48,2012
https://www.lefonti.it,le fonti,italy,media,"3,941,407",12,2004
https://www.lunos.si,lunos,slovenia,energy,2,11,2010
https://www.softech.ro/,softech,romania,technology,3,88,1998
https://www.hostinger.com/,uab hostinger,lithuania,technology,12,300,2004
https://www.giglio.com/,gigliocom,italy,ecommerce,"25,355,630",53,2007
https://alphaspel.se/,alphaspel,sweden,retail,"4,535,769",16,2013
https://www.merkkur.de,merkkur,germany,retail,"10,931,620",7,2014
https://www.elettronicadedicata.it,ed elettronica dedicata,italy,technology,"1,777,238",13,2015
https://www.future-consulting.de,future consulting,germany,support services,50,27,1996
https://www.shoppermediagroup.com/,shopper media group,united kingdom,sales & marketing,34,100,2008
https://www.glass-express.fr/,glass express,france,automobiles,3,27,2013
https://www.sapiegosklinika.lt/,sapiegos klinika,lithuania,health,"1,578,677",24,2014
http://www.solestech.it,soles tech,italy,construction,"7,033,252",29,2015
https://www.reunionportage.com,reunion portage,france,support services,1,12,2012
https://www.interiorsidea.it,inst formation a la sophrologie,italy,interiors,9,70,2004
https://www.riversleasing.com/,rivers finance group,united kingdom,financial services,4,13,2002
https://brightblueconsulting.co.uk/,brightblue consulting,united kingdom,technology,3,26,2012
https://opencorporates.com/,opencorporates,uk,technology,"2,730,677",25,2010
https://be-cloud.fr/,be cloud,france,support services,"10,371,094",49,2012
https://www.frigoclim.de,frigoclim kalte-klima,germany,construction,"3,200,000",21,2014
https://acondistec.digital,acondistec,germany,retail,17,13,2014
http://www.verksyn.is/,verksyn,iceland,construction,1,15,2006
https://piga.pl/,drukarnia pigapl,poland,ecommerce,"4,064,038",130,2014
https://www.groupe-mistermenuiserie.com/,groupe mister menuiserie,france,ecommerce,"68,009,314",227,2010
https://www.forsythbarnes.com,forsyth barnes,uk,support services,"6,778,537",20,2014
https://www.non-stopdogwear.no,non-stop dogwear,norway,retail,3,10,2009
https://www.solarisyachts.com/,solaris yachts,italy,industrial goods,33,97,1974
https://www.masonadvisory.com/,mason advisory,united kingdom,management consulting,12,38,2014
https://www.insetto.eu/,insetto,germany,retail,"6,010,130",79,1999
http://technophage.pt/,technophage,portugal,pharmaceuticals,"2,237,180",13,2005
https://nutrileya.it,nutrileya,italy,pharmaceuticals,"3,062,000",6,2014
https://www.agcapps.com,ag consultancy & apps,uk,technology,"3,573,700",21,2007
https://www.ecogreenenergy.fr,ecogreenenergy,france,waste management & recycling,9,25,2008
https://www.webmediarm.com/,webmediarm,france,media,5,30,2014
https://amido.com/,amido,united kingdom,technology,18,100,2010
https://skalis-portage.com/,skalis portage salarial,france,support services,"6,202,068",68,2008
https://www.peoplegrapher.com/,peoplegrapher,germany,advertising,"3,561,298",11,2016
http://adservio.fr,adservio,france,technology,"15,744,330",142,2010
https://www.detrame.es,detrame,spain,construction,6,39,2011
https://www.therichmondgroup.co.uk/,richmond group,united kingdom,financial services,357,492,2004
https://www.pentlandhomes.co.uk/,pentland properties,united kingdom,property,9,5,2007
http://www.revegfruit.it/,reveg fruit,italy,food & beverage,"2,356,570",4,2016
https://www.sciant.com/,sciant,bulgaria,technology,"3,192,139",79,2016
https://www.uniongasmetano.it,union gas metano,italy,energy,"55,941,938",25,2005
https://www.eurovanille.com,eurovanille,france,food & beverage,54,73,1990
https://www.cosmei.it,cosmei,italy,beauty,6,15,2009
,av progres,slovenia,retail,3,2,2014
https://www.shirtee.com/,boender & beutel,germany,industrial goods,"14,550,131",130,2012
https://www.ekinops.com/,ekinops,france,telecoms,"92,800,000",456,2003
https://rackforest.com,rackforest,hungary,technology,"2,428,552",20,2009
https://www.clxcommunications.com,clx communications,sweden,technology,319,350,2008
https://www.la-parisienne.fr/,la parisienne assurances,france,insurance,311,83,1900
https://www.sano-tecnica.pt/,sano-tecnica,portugal,health,"4,972,658",13,1938
https://www.moebelando.de/,mobelando,germany,retail,"16,692,390",24,2013
http://www.abpharm.it,ab pharm,italy,pharmaceuticals,"3,085,566",1,2009
https://www.urbania-projekte.de,urbania projekt,germany,construction,4,1,2010
https://www.xceptor.com/,xceptor,united kingdom,technology,17,108,2003
http://www.democom.it/,democom,italy,telecoms,"3,347,950",37,2011
https://www.erbagil.com/,erbagil,italy,pharmaceuticals,"4,021,010",11,2009
https://www.heartmilanapartments.com,heart apartments,italy,travel & leisure,"2,604,838",12,2015
https://www.alternatyva.it,alternatyva,italy,telecoms,5,38,2006
https://www.adnp.de/,adnp,germany,support services,4,35,2013
https://www.axopar.fi/,axopar boats,finland,travel & leisure,"78,765,693",32,2014
https://www.acs-carbon.com/,advanced composites solutions,italy,automobiles,"5,393,690",54,2012
https://www.averdung.de,averdung ingenieure & berater,germany,energy,"3,531,440",42,1991
https://www.conradoyasociados.es,conrado y asociados,spain,construction,5,74,1985
https://www.trapizzino.it,trapizzino,italy,restaurants,3,88,2013
https://www.giglio.com/,gigliocom,italy,ecommerce,13,35,2007
https://www2.attestationlegale.fr/,alg,france,technology,5,64,2010
https://www.spartivento.it/,spartivento yachts & charter,italy,travel & leisure,"5,194,630",34,2000
https://seargin.com/,seargin,poland,technology,"18,624,755",64,2014
https://www.leslipfrancais.fr,le slip francais,france,retail,"24,336,753",140,2012
https://www.sicastpol.fr,sica,france,industrial goods,"28,063,191",3,2011
https://www.godeltech.com,godel technologies europe,united kingdom,technology,16,529,2003
https://www.mashfrog.com/,mashfrog group,italy,technology,19,302,1999
https://www.hydroflex-group.com/,hydroflex group,germany,support services,6,22,2008
https://www.ttpeurope.com/,ttp holding,germany,support services,"37,607,000",32,2009
https://sweef.se/,sweef furniture,sweden,retail,"9,506,903",14,2011
https://www.quence.it,quence,italy,technology,"2,490,745",28,2013
https://www.globalmarketingsrl.com,global marketing,italy,industrial goods,1,4,2011
https://www.heyconnect.de/,heyconnect,germany,ecommerce,7,50,2012
http://www.mikrosonic.hu/,sonic tanacsado es szolgaltato kft,hungary,technology,"4,646,080",10,2008
https://www.next04.it,next04,italy,technology,"3,068,850",15,2013
https://www.innovasoftspa.it,innovasoft,italy,technology,2,28,2011
https://www.ecoslops.com/,ecoslops,france,energy,7,50,2009
https://www.spotit.be/,spotit,belgium,cyber security,"20,387,729",71,2014
https://labelexperience.com/,label experience,france,financial services,"1,756,470",27,2016
http://www.nebolex.de,nebolex umwelttechnik,germany,industrial goods,"2,775,000",18,1995
https://www.keyquant.com,keyquant,france,financial services,"9,330,563",15,2009
https://www.akko-personal.de,akko,germany,support services,10,350,2012
https://www.in-rete.net/,inrete,italy,management consulting,4,14,2010
,ve ma soc coop di servizi,italy,advertising,2,80,2014
https://lmmlogistics.com/,lmm logistics,italy,transport,"14,113,040",724,2015
https://www.medicalfit.es/,medicalfit,spain,health,"2,378,517",35,2008
https://webmediarm.com,webmediarm,france,media,"8,333,500",30,2014
https://wearepentagon.com,we are pentagon group,uk,ecommerce,"14,812,973",141,2009
https://www.staff.it,staff,italy,support services,101,76,2012
https://www.arcadia-invest.de/,arcadia investment,germany,property,3,30,2012
https://www.garaude.com/,garaude,france,retail,8,4,1996
http://www.nuovamgsrl.it/,nuova mg,italy,industrial goods,"2,126,840",26,2017
http://www.innovandco.net/,innov and co handicap,france,technology,"1,879,824",30,2016
https://www.firalis.com,firalis,france,health,"3,074,621",25,2008
https://www.amido.com,amido,united kingdom,technology,13,109,2010
http://www.dmrgroupltd.com/,dgroup,poland,chemicals,2,8,2013
http://www.almaentreprise.fr/,alma entreprise,france,construction,"13,438,347",31,2003
https://www.formind.fr,formind consulting,france,management consulting,"13,625,000",129,2010
https://www.digital-mind.it,digitalmind,italy,advertising,"5,529,578",40,2012
https://www.amiltone.com,amiltone,france,technology,9,170,2012
https://www.dts-maschinenbau.de/,dts maschinenbau,germany,industrial goods,6,62,2012
https://www.eyespec.de/,eyespec,germany,technology,2,18,2012
https://www.radit.it/,radit,italy,support services,"1,879,520",15,2016
https://www.adquality.fr,adquality,france,advertising,"3,200,000",35,2013
https://www.teknachemgroup.com,tenso floor,italy,construction,2,11,2007
https://www.sms-metal.fr/,smaintenance industrielle,france,industrial goods,2,13,2011
https://www.nordestelevatori.com/,nord est elevatori,italy,industrial goods,2,10,2011
https://www.regional-express.fr/,regional express,france,transport,"22,841,800",220,2013
https://aravati.fr/,aravati,france,support services,"6,671,500",59,2004
https://www.filoblu.com,filoblu,italy,management consulting,"39,506,000",160,2009
https://www.decodecking.it,deco,italy,interiors,4,7,2010
https://www.netguru.co,netguru,poland,technology,8,276,2008
https://www.timesquarestore.com/,time square,italy,fashion,1,8,2011
https://poehner-hamburg.com/,pohner hamburg,germany,retail,"15,603,000",7,2013
https://www.die-schreinerei-huber.de/,schreinerei huber,germany,construction,"2,629,044",21,2010
https://www.donedeliveries.com,done deliveries,poland,transport,"23,040,066",138,2002
https://www.naturedog.fr,nature dog,france,retail,3,10,2011
https://humanas.de,humanas,germany,health,11,219,2006
https://siteimprove.com/,siteimprove,denmark,technology,32,520,2003
https://www.isr.fr/,isr,france,technology,"4,637,943",12,1996
https://www.kinga-mathe.com/,kinga mathe,germany,retail,"1,800,494",5,2008
https://www.caffebarbaro.it,nutis,italy,food & beverage,"5,056,954",18,1956
https://chemist.co.uk,frontline healthcare,united kingdom,health,6,24,2014
https://www.plastore.it/,plastore,italy,retail,4,3,2014
https://www.rivile.lt/en/,rivile,lithuania,technology,"3,905,042",24,1992
https://www.magarantie5ans.fr/,magarantie5ans,france,retail,"9,253,546",20,2016
https://www.hit-air-france.fr,hit-air france,france,personal & household goods,"3,513,841",3,2012
http://www.lymet.net,lymet,spain,construction,"22,508,568",231,1989
https://www.rains.com,rains,denmark,fashion,19,35,2012
https://kerrisgroup.com/,kerris group,poland,advertising,1,35,2012
https://www.softelligence.net/,softelligence,romania,technology,5,84,2006
https://bebeboutik.com/,bebeboutik,france,retail,"29,080,296",98,2012
https://www.venticento.com,venticento,italy,cyber security,"9,700,000",26,2005
https://www.6point6.co.uk,6point6,united kingdom,technology,17,38,2012
https://conseil.terreetlac.com/,terre et lac conseil,france,management consulting,1,9,2012
https://www.radarcs.com/,radar cyber security,austria,technology,"12,727,043",122,2011
https://www.clair-group.com/,clair group,france,aerospace & defence,"38,960,985",121,2004
https://www.pharmacy2u.co.uk,pharmacy2u,uk,health,"89,499,878",348,1999
https://www.gandolfiparma.com,gandolfi international trading,italy,food & beverage,39,1,2004
https://www.hexawin.fr/,hexawin,france,technology,1,24,2013
https://www.cuinatur.com/wp/,cuinatur activa,spain,restaurants,3,136,2003
https://appsfactory.de/,appsfactory,germany,technology,"18,044,631",221,2009
https://www.impredo.it,impredo,italy,construction,"25,201,997",55,2014
https://www.cjdirect.de,c & j direct,germany,retail,21,54,2005
https://www.youngdigitals.com,young digitals,italy,advertising,2,43,2010
https://www.alpitronic.it/,alpitronic,italy,industrial goods,8,46,2009
https://www.hartfordcare.co.uk/,hartford care group,united kingdom,health,23,616,2014
https://www.stiltz.co.uk/,stiltz homelifts,uk,interiors,"36,960,953",250,2010
https://www.weg-ist-weg.com,aue genc,germany,retail,"10,980,000",9,2009
https://www.instantor.com,instantor,sweden,fintech,2,50,2010
https://www.cd-elektro.de/,cd elektromontagen,germany,construction,4,60,2006
https://www.starstone.ro/,star stone,romania,construction,"4,409,476",105,2012
https://coptrz.com/,coptrz,uk,aerospace & defence,"6,297,471",22,2016
https://advance-capital.fr,advance capital,france,management consulting,"7,467,059",39,2007
https://www.duettipackaging.com,duetti packaging,italy,industrial goods,13,59,2008
https://www.pitchup.com/,pitchupcom,united kingdom,travel & leisure,3,10,2008
https://www.nurole.com/,nurole,uk,technology,"3,249,493",35,2014
https://www.hb-friends.com,heissen becker & friends,germany,support services,"2,668,000",22,2014
https://www.sellsy.com,sellsy,france,technology,3,47,2009
https://www.multimoto.pt/pt,multimoto motor portugal,portugal,automobiles,2,61,1990
https://www.abao.energy/,abao energy,germany,construction,"2,406,917",15,2016
https://www.vertia.fi,vertia,finland,construction,"2,147,012",22,2011
https://www.paseo-marketing.de,paseo marketing,germany,advertising,7,15,2005
https://www.raketspaservices.com/,rak & spa services,france,agricultural commodities,5,1,2008
https://www.welol.it/,welol next,italy,technology,"2,685,440",32,2011
https://www.anthesisgroup.com/,anthesis consulting group,uk,management consulting,"31,515,008",454,2013
https://www.ltgplc.com,learning technologies group,united kingdom,technology,61,411,2013
https://www.mind7.com/,mind7 consulting,france,management consulting,4,45,2011
https://intenthq.com/,intent hq,uk,technology,"5,762,891",75,2010
https://www.naio-technologies.com,naio technologies,france,agricultural commodities,"1,758,000",57,2011
https://www.eco-bat-71.fr,eco bat,france,construction,4,38,2009
https://www.dgs-srl.it/,dgs,italy,industrial goods,2,16,2014
https://www.cafeducycliste.com/,cafe du cycliste,france,ecommerce,"7,445,865",20,2009
https://www.intech-mw.com,intech microwaves,italy,telecoms,"2,636,600",12,2014
https://www.tstudiotherapy.com,takiston,italy,fashion,3,6,1997
https://www.laprogetto.it/,progetto,italy,interiors,5,16,2012
https://www.langer-rlt.de/,langer luftungs- und klimaanlagen,germany,construction,"4,609,256",8,2016
https://www.formind.fr/fr/,formind,france,cyber security,"16,845,354",130,2010
https://www.kbs-group.de,kbs group,germany,support services,"34,600,000",1400,2011
https://www.s4m.io,s4m,france,technology,23,142,2011
https://www.we-tech.com/,we tech,italy,technology,3,20,2014
http://www.continentalwood.hu/,continental wood,hungary,industrial goods,2,8,1996
https://www.oasis-smartsim.com/,oasis smart sim europe,france,telecoms,"3,065,165",20,2010
https://www.e-stock.net,e-stock,italy,beauty,"20,500,000",2,2013
https://www.bodeboca.com,bodeboca,spain,ecommerce,7,25,2010
https://tremak.eu/,tremak,croatia,industrial goods,11,69,2012
https://www.aferetica.com/,aferetica,italy,health,"6,376,910",13,2013
https://www.bentley.global,bentley innomed,germany,health,"38,984,070",165,2009
https://www.equal-personal.de,equal personal,germany,support services,19,550,2013
https://www.hundt-consult.de/,hundt consult,germany,property,5,72,2003
https://ubroker.it/,zero,italy,energy,"42,000,000",37,2014
https://www.skills-rh.fr/,skills,france,support services,"11,650,138",70,2011
http://www.cmbmontaggi.it,cmb montaggi,italy,industrial goods,"7,981,047",35,2015
https://www.filippouecher.it,filippo uecher,italy,interiors,"3,440,419",14,2015
https://www.nettbureau.no,nettbureau,norway,ecommerce,4,12,2011
https://www.iadfrance.fr/,iad,france,property,224,228,2008
https://www.geo-sat.com/,geosat,france,support services,13,212,2000
https://www.3estudio.eu/,3e studio,italy,support services,"2,804,580",22,2015
https://www.pannoniasteel.sk/,pannonia steel,slovakia,construction,"1,768,886",5,2013
https://www.lengoo.de,lengoo,germany,support services,"2,562,510",37,2014
https://www.clabrun.it,clabrun,italy,retail,5,38,2000
https://www.redshift-consulting.com.pt/,redshift consulting,portugal,cyber security,1,14,2010
https://www.nicefootwear.it/,kronos,italy,fashion,"23,579,000",21,2009
https://www.lasaponaria.it/,lasaponaria,italy,beauty,"6,304,690",22,2007
https://www.xceptor.com,xceptor,uk,fintech,"22,767,817",108,2003
https://www.migjimenez.com,ammo by mig jimenez,spain,games industry,2,26,2013
https://communicateplc.com/,communicate technology,united kingdom,technology,3,29,2011
https://www.3hrcs.com/,3cs corporate solicitors,united kingdom,law,2,28,2012
https://wuhlewanderer.de/,die wuhlewanderer,germany,health,"4,970,000",95,2013
https://www.weareimint.com/,imint vidhance,sweden,technology,"4,851,538",27,2007
https://globalisviagens.pt,globalis viagens,portugal,travel & leisure,"9,787,167",18,2015
,rcube,france,construction,1,5,2008
https://www.hensing-get-it.com/,hensing,germany,industrial goods,6,23,2014
https://www.explicatis.com/,explicatis,germany,technology,3,58,1999
https://artepassioneristorazione.it/,arte e passione,italy,restaurants,"1,671,730",47,2016
https://www.paulmarius.fr/,paul marius,france,retail,"24,869,602",87,2011
https://www.giopatocoombes.com,giopato & coombes,italy,interiors,"3,914,295",12,2010
https://www.geotogether.com,green energy options,united kingdom,technology,34,65,2006
https://www.spsistemi.net/,soluzioni prodotti sistemi,italy,technology,6,90,2009
https://www.scalefocus.com/,scalefocus,bulgaria,technology,"33,137,857",730,2012
https://www.pisti.it,antichi sapori dell'etna,italy,food & beverage,"44,526,560",119,2000
https://www.nordfit.de,nordfit sporternahrung,germany,health,2,3,2006
https://mogo.finance/,mogo finance,latvia,financial services,54,650,2012
,proditherm,france,construction,10,45,1998
https://www.whiskyzone.de/,whiskyzone,germany,retail,"10,750,866",16,2014
https://www.accaviation.com,acc aviation,uk,aerospace & defence,"194,059,817",65,2002
https://www.klasswagen.com,klass wagen,romania,travel & leisure,"15,101,937",184,2005
https://www.epigroupe.com,epi group,france,support services,10,15,2002
https://www.nau-securities.com/,nau securities,united kingdom,financial services,2,10,2011
http://www.tiama.si/ lang=en,tiama,slovenia,agricultural commodities,2,4,2013
https://www.targatelematics.com/,targa telematics,italy,technology,"37,386,150",113,2002
https://www.weexhibit.biz,we exhibit,italy,travel & leisure,"2,825,866",16,2015
https://www.make.es,make marketing y comunicacion,spain,advertising,3,56,2000
https://www.meta4log.de/,meta4log,germany,transport,24,35,2014
https://atheneum-partners.com/,atheneum partners,germany,support services,16,180,2010
https://www.sianwholesale.com/,sian wholesale ltd,uk,transport,"74,719,260",50,2003
https://www.humanas.de,humanas pflege,germany,health,"23,831,150",306,2006
https://www.doveconviene.it,doveconviene,italy,advertising,14,154,2011
https://www.ant-personal.de/,ant personalservice,germany,support services,6,118,2011
https://www.visagetechnologies.com/,visage technologies,sweden,technology,"5,677,639",104,2002
https://www.mind7.com,mind7 consulting,france,technology,"5,607,249",46,2011
https://www.dms-tec.de,dtechnologie,germany,industrial goods,6,25,2010
https://grind.co.uk/,grind,united kingdom,restaurants,12,196,2011
https://www.riotloc.com/,riotloc,lithuania,games industry,"1,551,468",1,2016
https://www.adameo.com,adameo pm,france,management consulting,"3,980,000",42,2011
https://www.tresmes.com,tresmes eco activa,spain,restaurants,3,285,2010
https://www.deltacapita.com/,delta capita,united kingdom,financial services,16,170,2014
https://www.bullionvault.com/,bullionvault,uk,precious metals,"16,196,046",34,2003
https://www.7layers.it/,7layers,italy,cyber security,"7,800,356",30,2012
https://www.druckertanke-berlin.de,eurotone,germany,ecommerce,3,21,2005
https://www.marlingreen.com/,marlin green,united kingdom,support services,30,39,2010
https://www.tres-a.net/index.asp,3a antioxidants,spain,chemicals & pharmaceuticals,"7,704,000",23,2000
http://ergostechnology.es,ergos technology,spain,industrial goods,"4,316,000",45,2011
https://www.laboratoriolavallonea.net,laboratorio la vallonea,italy,health,3,13,2009
https://www.urbantp.com/,urban tp,france,construction,3,18,2014
https://www.propulse-it.fr/,propulse it,france,support services,3,,2014
https://on-metall.de/,on metall,germany,industrial goods,"2,587,718",6,2016
https://wuhlewanderer.de,die wuhlewanderer,germany,education,"4,315,510",78,2013
https://www.bluespoon.de,bluespoon,germany,ecommerce,5,17,2011
https://www.gac-technology.com/,gac technology,france,technology,4,,2007
https://go.sellsy.com/,sellsy,france,technology,4,69,2009
https://www.scribbr.com/,scribbr,the netherlands,education,"8,862,818",39,2012
https://www.lightfoot.co.uk,lightfoot innovations,uk,technology,"5,076,510",56,2013
https://www.acanthe-conseil.com,acanthe conseil,france,support services,3,31,2013
https://www.sacee.it/,sacee,italy,support services,1,6,2011
https://www.icom-srl.com/,icom,italy,telecoms,3,32,2011
https://www.selectra.info/,selectra,france,energy,"62,951,353",1000,2007
https://energeticefficiency.com/,energetic,italy,energy,"1,711,470",13,2010
https://www.vindex.se,vindex,sweden,support services,"13,534,225",111,2006
https://www.green-park.co.uk,green park interim & executive,united kingdom,support services,74,45,2006
https://www.citymotors.it/,city motors,italy,automobiles,30,27,1998
https://www.allesklardruck.de/,allesklardruck,germany,industrial goods,3,40,2012
https://www.faveod.com/,faveod,france,support services,"2,598,585",9,2007
https://www.cye-energia.com/,cye energia,spain,energy,"23,673,728",15,2013
https://www.phenofarm.it,phenofarm,italy,chemicals,"2,386,675",15,2009
https://www.effegiservicegroup.com/it,effegi service group,italy,support services,2,22,2014
https://gevekom.de/,gevekom,germany,support services,21,782,2006
https://www.zebra.cz/,zebra systems,czech republic,cyber security,4,15,1993
https://www.integrata.fi/,integrata oy,finland,financial services,"9,409,000",105,2008
https://www.regular-trade.de/,regular trade,germany,retail,"11,671,000",25,2010
https://affacom.fr,affacom,france,telecoms,"5,258,239",40,2009
https://www.galenicum.com,galenicum special ingredients,spain,pharmaceuticals,11,12,2010
https://www.gsh-hotels.com/,gs star,germany,travel & leisure,27,114,2012
http://www.expleo.hu/,expleo,hungary,energy,"2,696,785",15,2011
https://www.softandcloud.com,soft & cloud,germany,technology,"23,454,000",22,2014
https://www.clair-group.com,clair group,france,aerospace & defence,"27,911,314",119,2004
https://www.mawsonia.com,mawsonia,united kingdom,media,2,10,2010
https://www.cmsantagostino.it/,societa e salute,italy,health,30,188,2009
https://www.technoworld.com/,technoworld,united kingdom,technology,36,13,1995
https://www.confezionivelvet.com/,confezioni velvet,italy,fashion,"3,355,870",21,2015
https://activbilanz.de/,activ bilanz,germany,property,"17,286,985",10,1998
https://www.onceuponatime.agency,once upon a time global,uk,advertising,"44,465,404",123,2013
http://www.lacatrade.com,laca trade,italy,personal & household goods,"18,557,277",6,2013
https://www.cbenergie.de,cb energie,germany,energy,4,4,2011
https://www.cloture-ares.fr/,cloture ares,france,retail,2,6,2011
https://www.family-nation.it/,family nation,italy,ecommerce,"5,300,370",12,2011
https://www.majar.gr/,majar  matzaridis bros,greece,technology,"13,224,865",19,1994
http://www.fsp-winemerchant.com,fsp,france,agricultural commodities,"12,494,059",,2012
https://www.adtraction.com,adtraction marketing,sweden,advertising,29,40,2007
,sticker transporte,germany,transport,3,94,2012
https://www.izertis.com/,izertis,spain,technology,"50,740,841",791,1996
https://www.fashion-commerce.it/,fashion commerce,italy,ecommerce,"2,349,000",5,2016
https://www.autohaus.sk,phobos,slovakia,automobiles,"2,955,450",10,1992
https://www.the-media-image.com,the media image,united kingdom,advertising,32,36,2009
https://next-consult.com/en/about-us,next consult,bulgaria,management consulting,2,36,2010
https://bulktainerlogistics.com/,bulk tainer logistics limited,uk,transport,"56,054,130",105,2009
https://www.humanus-personalservice.de,humanus personalservice,germany,support services,"14,862,980",474,2013
https://www.pumpup.fr,pumpup,france,media,2,23,2010
https://www.rfs.co.uk,regulatory finance solutions,united kingdom,financial services,60,74,2005
https://industrieleasing.eu/,industrieleasing deutschland,germany,financial services,9,3,2014
https://wingeco.it/,wingeco,italy,industrial goods,"3,407,310",22,2016
https://www.meblobranie.pl/,meblobraniepl,poland,ecommerce,"19,295,429",25,2021
https://www.carreauconcept.com,carreau concept,france,construction,"5,053,947",13,2011
https://www.lex-persona.com,lex persona,france,technology,"2,948,700",22,2005
https://www.osmii.com,osmii,united kingdom,support services,4,18,2011
https://www.rmr-recycling.de/,rhein main rohstoffe,germany,waste management & recycling,130,54,2015
https://www.warnersurveys.com/,warner land surveys,united kingdom,construction,11,51,1994
https://www.queralto.com/,queralto,spain,ecommerce,"21,900,903",67,1898
https://www.liquisign.de,liquisign ohg,germany,advertising,"2,323,240",42,2000
,b&t transporte,germany,transport,2,16,2012
https://orangesquare.uk.com/,the orange square company,united kingdom,retail,31,182,1991
https://www.autohaus.sk/,phobos,slovakia,automobiles,"3,529,454",12,1993
https://www.nicgroup.co.uk,nic services group,uk,support services,"113,997,834",8389,6386
https://www.viverdistribuzione.it,viver distribuzione,italy,food & beverage,2,4,2006
https://www.be-cloud.fr/,be-cloud,france,support services,5,,2012
https://www.architaengineering.it/,archita engineering,italy,support services,"2,739,230",5,2013
https://www.magarantie5ans.fr,magarantie5ans,france,ecommerce,"7,600,000",12,2011
https://www.ecommercefulfilment.com,james and james fulfilment,united kingdom,ecommerce,10,100,2010
https://www.utelize.co.uk/,utelize communications,united kingdom,telecoms,2,16,2010
https://celeritastransporte.com/,celeritas,spain,transport,"58,139,933",27,2006
https://www.antherica.com,antherica,italy,technology,"1,626,200",3,2003
https://www.agence-panenka.com,panenka,france,media,1,2,2012
https://www.zac-personalservice.de/,zac personalservice,germany,support services,5,221,2013
https://hrforecast.com/,peopleforecast,germany,technology,"2,086,411",45,2014
https://www.plugindigital.com,plug in digital,france,travel & leisure,"9,270,859",23,2012
https://www.consorziodelletecnologie.it,consorzio delle tecnologie,italy,technology,3,1,2006
https://portswigger.net/,portswigger,united kingdom,cyber security,11,29,2008
https://www.digitalpa.it/,digitalpa,italy,management consulting,"1,731,340",12,2014
https://www.warnersurveys.com,warner land surveys,uk,construction,"18,531,369",59,1994
https://lumenet.hu,lumenet,hungary,ecommerce,1,16,2011
https://www.phinc-development.com/,phinc development,france,pharmaceuticals,2,8,2008
https://www.faktenkontor.de/,faktenkontor,germany,advertising,"30,967,000",150,2003
https://www.motorflashiberica.com,motor flash iberica de negocios,spain,sales & marketing,"3,997,455",100,2007
https://www.germanpersonnel.de,germanpersonnel e-search,germany,support services,9,58,2002
https://luxon.pl/,luxon,poland,technology,6,60,2008
https://www.clareolighting.com/,clareo,france,retail,"18,854,708",53,2012
http://www.lacatrade.com/,laca trade,italy,property,"24,741,510",5,2013
http://www.centroames.it,ames centro polidiagnostico strumentale,italy,health,"18,637,957",70,1979
https://www.picturepeople.de,picturepeople,germany,travel & leisure,14,400,2010
https://www.musterknaben-eg.de/,musterknaben,germany,support services,7,199,2012
https://www.bambinomio.com/en/,bambino mio,united kingdom,retail,6,47,1997
https://www.innocv.com,innocv solutions,spain,technology,"5,366,768",85,2009
,epj,france,construction,2,18,2010
https://www.mailupgroup.com,mailup,italy,technology,27,130,2002
https://www.riepharm.de/,riepharm,germany,chemicals,33,24,2012
https://www.longchamp-am.com,longchamp asset management,france,management consulting,"4,912,621",15,2012
https://amagno.de,amagno,germany,technology,"2,271,260",24,2010
